file_name,text
video/kanqhIJjNk4_000011/video.mp4,striking bowling
video/C7Vig7sU4kQ_001925/video.mp4,child singing
video/uoZwu9hqEuI_000061/video.mp4,playing oboe
video/0N9EN0BEjP0_000430/video.mp4,driving buses
video/MjgUwbwjOzQ_000030/video.mp4,fire crackling
video/5_G0GnKSEw8_000003/video.mp4,female singing
video/WFJ96PH4rvo_000020/video.mp4,dog howling
video/0_FFqLukmHk_000080/video.mp4,people sneezing
video/1p5jl5JeZx8_000117/video.mp4,people cheering
video/0cNYPgD6cEA_000030/video.mp4,male singing
video/Q1n6LAxY7uY_000138/video.mp4,lions growling
video/_SrU3mfTPYg_000032/video.mp4,metronome
video/Dtj3xlb92Vk_000070/video.mp4,playing timbales
video/GGpS5Zychoc_000053/video.mp4,lathe spinning
video/3lkI_scF2eU_000130/video.mp4,chainsawing trees
video/q1Z3kmAyjQk_000390/video.mp4,black capped chickadee calling
video/qTweqjXnIU0_000175/video.mp4,yodelling
video/P-NCCepeHdI_000125/video.mp4,"electric shaver, electric razor shaving"
video/cIDiFidOMvA_000032/video.mp4,air horn
video/-OEJFMpQ-ko_000159/video.mp4,playing darts
video/20qZLse0acs_000030/video.mp4,dog bow-wow
video/iramP9ihj_w_000200/video.mp4,chicken crowing
video/FXGNlx9HJ6I_000036/video.mp4,people booing
video/FxZTKkmtKic_000000/video.mp4,people farting
video/HvtmFczEZBU_000030/video.mp4,"rowboat, canoe, kayak rowing"
video/puxjtmU7H70_000077/video.mp4,people slapping
video/LLAjvllcjZ8_000291/video.mp4,ice cracking
video/MDEdGhE2dUk_000030/video.mp4,printer printing
video/Kqt4BiLQeeI_000220/video.mp4,people coughing
video/D3BJuOwltoI_000010/video.mp4,driving motorcycle
video/IiAg9FMM8sQ_000020/video.mp4,playing accordion
video/g4xhZgKwiNo_000030/video.mp4,playing acoustic guitar
video/KZFD1lRFNaw_000168/video.mp4,hammering nails
video/djJV4GQBOkk_000060/video.mp4,singing bowl
video/Be61A67ltP4_000080/video.mp4,sliding door
video/Byblis6MULI_000030/video.mp4,playing sitar
video/CIJhL5kL8Sg_000788/video.mp4,driving snowmobile
video/Bk34jgx0Vo4_000356/video.mp4,wood thrush calling
video/AkUDv7JexjQ_000520/video.mp4,"motorboat, speedboat acceleration"
video/xNoaAN29jXQ_000351/video.mp4,hedge trimmer running
video/3mtdpXbogzk_000180/video.mp4,"motorboat, speedboat acceleration"
video/JbPNmYKs7P0_000048/video.mp4,"male speech, man speaking"
video/sBDA78U_dps_000090/video.mp4,baby laughter
video/jfWQsvUeg48_000038/video.mp4,underwater bubbling
video/U0uy9GWzSQ8_000065/video.mp4,snake hissing
video/H1NUFnNDcd0_000030/video.mp4,people clapping
video/o9b54vMIu7c_000000/video.mp4,people cheering
video/WHPs1ypOoNc_000327/video.mp4,playing lacrosse
video/5tVUZcDC_Ss_000122/video.mp4,playing tennis
video/8ax7BlXzssY_000000/video.mp4,popping popcorn
video/sUHdX7FS5js_000001/video.mp4,"cattle, bovinae cowbell"
video/_Zh3mvd4Ci8_000050/video.mp4,alarm clock ringing
video/7OuOH15wRhU_000010/video.mp4,magpie calling
video/IJXrQCDz-wc_000233/video.mp4,people eating noodle
video/8GKbDSu9Xd0_000030/video.mp4,playing theremin
video/QBk4A5qgzNc_000200/video.mp4,people eating apple
video/jRImoxsY_uo_000030/video.mp4,mouse squeaking
video/XzwhTltRQcM_000030/video.mp4,playing synthesizer
video/R5FhPTwWpm8_000140/video.mp4,skidding
video/W_xvBhJ4zEM_000026/video.mp4,thunder
video/wKVlEAt1uvM_000197/video.mp4,writing on blackboard with chalk
video/LC1Bw1Rgnj8_000481/video.mp4,people battle cry
video/n3t92d8Xgp8_000020/video.mp4,typing on typewriter
video/62iu37ZuMnw_000030/video.mp4,helicopter
video/2i4UNf8tjvU_000030/video.mp4,wind rustling leaves
video/KAlc9vINwU8_000088/video.mp4,turkey gobbling
video/dyX9ElZE7TQ_000070/video.mp4,playing clarinet
video/nmp9yqhsjqg_000350/video.mp4,playing piano
video/GdFlyobMoAE_000009/video.mp4,playing bongo
video/H0W4T1FCf_A_000052/video.mp4,tornado roaring
video/ZNe6E93k6tI_000050/video.mp4,people burping
video/OlSY8_xG1CU_000167/video.mp4,strike lighter
video/3aJH8XTyWLA_000024/video.mp4,barn swallow calling
video/cQqDrbtd9Ec_000050/video.mp4,sharpen knife
video/XySWOKnenIA_000000/video.mp4,electric grinder grinding
video/Mj51bVlY8Fg_000150/video.mp4,people babbling
video/052VMqTM4Xs_000000/video.mp4,"donkey, ass braying"
video/ljUu7ZnlKZA_000031/video.mp4,"pigeon, dove cooing"
video/KBHROttRHyU_000516/video.mp4,air conditioning noise
video/YOEGhE-dE4g_000326/video.mp4,people giggling
video/_PUM6n6KFcs_000037/video.mp4,opening or closing car doors
video/_2nAf41g-4k_000012/video.mp4,"donkey, ass braying"
video/0vFPs6XsU_Q_000030/video.mp4,male singing
video/KydSULgAHFI_000084/video.mp4,footsteps on snow
video/TmukiN_btGw_000500/video.mp4,"bee, wasp, etc. buzzing"
video/XRGnt50U4EY_000208/video.mp4,lip smacking
video/CeA8--FUxYg_000300/video.mp4,playing cymbal
video/d8hPjmvBv5I_000251/video.mp4,disc scratching
video/2ACsPTob5cY_000349/video.mp4,snake rattling
video/RLij2FHY6VE_000009/video.mp4,dog bow-wow
video/cYS85XxZMuE_000120/video.mp4,toilet flushing
video/6b-072VA4UA_000022/video.mp4,goat bleating
video/oMOSgo1nT04_000011/video.mp4,playing tympani
video/oiNhFODWPVk_000185/video.mp4,tractor digging
video/EVGQc-w5d2I_000014/video.mp4,people nose blowing
video/qp6E1mvT5Zw_000032/video.mp4,hail
video/ff21Bursam0_000160/video.mp4,cattle mooing
video/PVBzryS0QV4_000009/video.mp4,playing shofar
video/QTbtvbzBs00_000038/video.mp4,"playing steel guitar, slide guitar"
video/4H8yUkaCwvA_000030/video.mp4,church bell ringing
video/8nKooEzj2vY_000020/video.mp4,people crowd
video/-T8zbMNxdcw_000207/video.mp4,swimming
video/RXGDlFry3Vo_000030/video.mp4,rapping
video/rv4TRa-btas_000003/video.mp4,sloshing water
video/SUFOgc9Pkd8_000030/video.mp4,dog growling
video/AFwtBviVhhM_000030/video.mp4,playing electric guitar
video/Y0zPnwGCSw0_000048/video.mp4,fox barking
video/5VYm2PFJ9iM_000376/video.mp4,playing cornet
video/2eDP3jKoUd4_000030/video.mp4,owl hooting
video/3-PFuDkTM48_000080/video.mp4,playing accordion
video/dfXl7_lnt0U_000109/video.mp4,bouncing on trampoline
video/pzRIDUOCOlA_000471/video.mp4,driving snowmobile
video/kmktokIWVMQ_000017/video.mp4,zebra braying
video/8MgWAr-7xco_000013/video.mp4,arc welding
video/3PD-JrOG1WA_000000/video.mp4,people hiccup
video/DpxPk752Vco_000230/video.mp4,singing bowl
video/QnSGIwjh_ys_000087/video.mp4,spraying water
video/Z__IjjEMaxw_000092/video.mp4,chopping food
video/W8N8mjzPjZk_000332/video.mp4,cutting hair with electric trimmers
video/FW_ZKuAD_Vo_000039/video.mp4,shot football
video/zzqrZOq928w_000055/video.mp4,train horning
video/5d_TlG_lqxE_000141/video.mp4,whale calling
video/54wNjdYr8ww_000030/video.mp4,thunder
video/6y_53wPp4xo_000130/video.mp4,pumping water
video/XEavANMFzQM_000040/video.mp4,dinosaurs bellowing
video/b13wSZzApXM_000006/video.mp4,playing badminton
video/EgMamkyU2eY_000347/video.mp4,"ice cream truck, ice cream van"
video/sRKyvq20rY4_000002/video.mp4,dog growling
video/XjFF_DpiBHY_000007/video.mp4,people farting
video/LVYHbuggoj8_000050/video.mp4,missile launch
video/IE4pLXxV7MQ_000000/video.mp4,bull bellowing
video/Ftk0nQ6FBO4_000010/video.mp4,bird wings flapping
video/EXhkQXpZmN8_000093/video.mp4,playing shofar
video/LZFfZoHh-Vs_000030/video.mp4,thunder
video/fA3DTxuYh2I_000044/video.mp4,scuba diving
video/2_gogtkUsZ4_000503/video.mp4,hail
video/2nF5FG9GK9k_000025/video.mp4,playing volleyball
video/NKfyi7q0JNU_000030/video.mp4,dog barking
video/5j-4OJ7XpDM_000222/video.mp4,black capped chickadee calling
video/ZIgZ_OKQyF0_000225/video.mp4,"donkey, ass braying"
video/ja-tlXByr4Q_000161/video.mp4,playing double bass
video/MR_SSRoEsf0_000000/video.mp4,playing mandolin
video/jWEjK8LcjDQ_000080/video.mp4,waterfall burbling
video/IIamk2tYJHY_000365/video.mp4,playing oboe
video/YIkaXXmw8ME_000000/video.mp4,people finger snapping
video/AZRLLHGEGBI_000000/video.mp4,whale calling
video/rvxT9Wk8B7o_000007/video.mp4,zebra braying
video/_peXjzFQ2_c_000030/video.mp4,playing trumpet
video/grygJyKvYgs_000030/video.mp4,basketball bounce
video/uh5D5Uuteew_000074/video.mp4,fox barking
video/E3XIdP8kxwg_000110/video.mp4,skateboarding
video/xG5cQ7rcP2o_000123/video.mp4,wood thrush calling
video/BYBRY2mupcc_000030/video.mp4,using sewing machines
video/ns9o7NoLVr8_000030/video.mp4,playing shofar
video/UjQHWBPbySQ_000087/video.mp4,people slapping
video/T9NtIobol04_000070/video.mp4,skateboarding
video/u0aPBeSCVvI_000000/video.mp4,magpie calling
video/yV_rZSH8tBk_000570/video.mp4,people hiccup
video/_sP0THXrjPc_000023/video.mp4,woodpecker pecking tree
video/6Yk15FbL2yw_000081/video.mp4,playing drum kit
video/Qovva-Q5vmM_000424/video.mp4,disc scratching
video/yGeIkgt-Hr0_000019/video.mp4,playing bugle
video/2dBVv-HHhCc_000004/video.mp4,spraying water
video/D9ag3OB7E4k_000000/video.mp4,snake hissing
video/xvdOFvI6tAY_000060/video.mp4,cupboard opening or closing
video/aE2MuxwZJSo_000030/video.mp4,playing bagpipes
video/70nxwCv5v6Y_000080/video.mp4,hammering nails
video/TP50fDa5Cls_000000/video.mp4,people giggling
video/_k2hN2MlHoA_000030/video.mp4,people belly laughing
video/TxK2ZBfuuQY_000070/video.mp4,playing saxophone
video/LlICTLO9aSA_000030/video.mp4,door slamming
video/gR1wqInzmyY_000153/video.mp4,roller coaster running
video/p3wyCHIAO7A_000109/video.mp4,car engine idling
video/GII4Q_FEcU8_000028/video.mp4,tornado roaring
video/oNXXcLtvuoA_000238/video.mp4,people eating crisps
video/61AWnBVuJL0_000040/video.mp4,people sobbing
video/X0AxA0BWZPk_000098/video.mp4,people eating crisps
video/6ZDqSPh5u20_000022/video.mp4,people eating apple
video/JVZkqaHmc9Q_000050/video.mp4,playing accordion
video/3AcKnYk_cLY_000030/video.mp4,"motorboat, speedboat acceleration"
video/fbJxpi7W9ds_000130/video.mp4,playing accordion
video/a2QxlP5DAYQ_000180/video.mp4,playing didgeridoo
video/H4D_eIQZGoE_000200/video.mp4,chicken crowing
video/3vpNLYc0YN4_000110/video.mp4,playing french horn
video/p0c-sBtVkio_000187/video.mp4,playing castanets
video/ZfhY0JZqbQU_000030/video.mp4,lawn mowing
video/_olx6WTK2BA_000000/video.mp4,stream burbling
video/I3izYHSgVTQ_000570/video.mp4,"railroad car, train wagon"
video/KS_5Qiec4AI_000200/video.mp4,warbler chirping
video/f9vxHKU8Au4_000054/video.mp4,playing lacrosse
video/ml07DEX7png_000030/video.mp4,machine gun shooting
video/5R3bR-rkqIk_000146/video.mp4,people eating noodle
video/U2Fuor5iG98_000068/video.mp4,playing tympani
video/ifCmvLNQl3s_000030/video.mp4,crow cawing
video/KRtYq1p2Tyg_000006/video.mp4,playing darts
video/LOHw8cZZ9-U_000450/video.mp4,people belly laughing
video/d8ya35A6yzk_000075/video.mp4,airplane flyby
video/48HhCnV2U7s_000432/video.mp4,spraying water
video/wlmwUt4FU7k_000015/video.mp4,snake rattling
video/PeNLnpalp9s_000030/video.mp4,"female speech, woman speaking"
video/N6e5C5sXdBI_000000/video.mp4,dog howling
video/K1dvHvl0RGo_000030/video.mp4,hair dryer drying
video/RmKcbiWqFOw_000046/video.mp4,cutting hair with electric trimmers
video/6j7GHWM3EJQ_000030/video.mp4,pig oinking
video/0RHZd1P_H2s_000240/video.mp4,canary calling
video/EIZAcxAVS5E_000429/video.mp4,bowling impact
video/QhUa5vXLlCI_000030/video.mp4,baby crying
video/kXLwb3bvCKo_000080/video.mp4,bird squawking
video/ITYq5xoDGK0_000030/video.mp4,chicken clucking
video/sF6jbD_KbVg_000056/video.mp4,mouse clicking
video/sS4SfCOFWxw_000030/video.mp4,people burping
video/adnbNvLOI48_000306/video.mp4,skiing
video/U_qOjkaHjPI_000000/video.mp4,car passing by
video/KL0x2wC-vF0_000000/video.mp4,playing trumpet
video/GPMfyC7Hcp0_000000/video.mp4,"donkey, ass braying"
video/R_VUwn4pFkA_000047/video.mp4,roller coaster running
video/mNHfnVof4FM_000037/video.mp4,cat growling
video/6sHQYwNKJzU_000410/video.mp4,waterfall burbling
video/v7RnP9pIjwU_000343/video.mp4,opening or closing car electric windows
video/rO0jmZHwV8Q_000120/video.mp4,people sniggering
video/55l9j-CggDQ_000030/video.mp4,cat meowing
video/VEmOUHxessE_000010/video.mp4,cap gun shooting
video/0N0C0Wbe6AI_000030/video.mp4,police car (siren)
video/iHltZ6Jp8tI_000121/video.mp4,writing on blackboard with chalk
video/JwAhcHHF2qg_000030/video.mp4,driving buses
video/mlI6dSFpAhs_000250/video.mp4,playing saxophone
video/ZOk7NejyH9Y_000050/video.mp4,mouse pattering
video/65CTVvK_mjE_000040/video.mp4,ocean burbling
video/PfXdcsW8dJI_000500/video.mp4,eating with cutlery
video/vPSzy91QC3o_000150/video.mp4,"vehicle horn, car horn, honking"
video/ROCl79fqrSM_000519/video.mp4,playing tennis
video/UC3J31Brgnw_000022/video.mp4,dog growling
video/K_GkTGJxTSk_000019/video.mp4,chicken clucking
video/5Q-328ATot8_000019/video.mp4,tornado roaring
video/-3Kv4fdm7Uk_000030/video.mp4,playing steelpan
video/N4JQ0uzRjpA_000274/video.mp4,playing erhu
video/VMWmX19efbw_000324/video.mp4,playing lacrosse
video/QO00gXws7ak_000030/video.mp4,goose honking
video/USE3sms5L_Q_000022/video.mp4,chinchilla barking
video/bFfr9DS2qgA_000340/video.mp4,playing harmonica
video/HJg4jZNv1pc_000150/video.mp4,people coughing
video/7PxNzIkuptI_000330/video.mp4,horse neighing
video/8QHoSMEiBAg_000025/video.mp4,driving snowmobile
video/53fTLZAb8FY_000170/video.mp4,people crowd
video/tWJxVNq0N5E_000220/video.mp4,sailing
video/2BNSDDwGxM8_000030/video.mp4,horse clip-clop
video/BK_hqG0d5QE_000030/video.mp4,car engine knocking
video/ficqj4JyX4c_000098/video.mp4,eletric blender running
video/ZP0aFBkk3WE_000092/video.mp4,popping popcorn
video/bAJrcYJgllE_000030/video.mp4,playing synthesizer
video/YetymMpBcvY_000004/video.mp4,cricket chirping
video/myD-He_i2Ao_000199/video.mp4,elk bugling
video/qdfN5FWH1-E_000227/video.mp4,playing djembe
video/S3oZrMGDMMw_000010/video.mp4,people coughing
video/TpCxOe0iYJM_000105/video.mp4,telephone bell ringing
video/BAHUCFLX_oE_000210/video.mp4,playing gong
video/yZNgqVInQGw_000030/video.mp4,female singing
video/Od58AkKIPnA_000060/video.mp4,lathe spinning
video/jrwhxVnvMdk_000030/video.mp4,"playing steel guitar, slide guitar"
video/nKFa6uSX0_k_000060/video.mp4,baby babbling
video/ZXDg02kHzPA_000149/video.mp4,playing glockenspiel
video/pFE9Y4ox72s_000060/video.mp4,playing saxophone
video/J07bcjxK3qM_000137/video.mp4,metronome
video/7MXamVgKszI_000030/video.mp4,cat meowing
video/1MaEJRh2oGY_000089/video.mp4,cheetah chirrup
video/3LNnX2Vq0XM_000000/video.mp4,snake hissing
video/DHSr8GMQSqw_000028/video.mp4,playing tennis
video/0teMcpgy9Jo_000058/video.mp4,pheasant crowing
video/RZnC-ZFEqv8_000079/video.mp4,bowling impact
video/Y1tTc-D6yAo_000028/video.mp4,stream burbling
video/4heWGT4YjiM_000030/video.mp4,people shuffling
video/z0ey7F-i2BI_000030/video.mp4,pig oinking
video/VO1QA-Ihceo_000368/video.mp4,playing guiro
video/AjKzheBybyg_000021/video.mp4,plastic bottle crushing
video/lT1j4b8slBI_000039/video.mp4,people eating apple
video/2_SKjq21NTI_000000/video.mp4,playing clarinet
video/JIemsK_0lXc_000364/video.mp4,playing bass drum
video/qDXFW2kemrE_000310/video.mp4,people sneezing
video/4B0XlqLPFQI_000330/video.mp4,playing gong
video/cWskti2sCCM_000030/video.mp4,ambulance siren
video/6a8Y3l5piBY_000030/video.mp4,car engine starting
video/D10TL67RDVE_000257/video.mp4,scuba diving
video/FmpWIi0pt7o_000094/video.mp4,playing erhu
video/vnlZ_V13P0A_000268/video.mp4,golf driving
video/DV9DC4wwhfo_000050/video.mp4,eating with cutlery
video/i-i4BXmZu6M_000111/video.mp4,playing tuning fork
video/Mgd0Hsgl8gU_000100/video.mp4,machine gun shooting
video/ipSnR0fR_uA_000058/video.mp4,pheasant crowing
video/-zCtwbk005g_000030/video.mp4,cat meowing
video/D6VGsQPmhLU_000030/video.mp4,typing on computer keyboard
video/F7NxfNhi6kM_000298/video.mp4,forging swords
video/_jfv_ziZWII_000060/video.mp4,skidding
video/Zm-sQnazFAQ_000030/video.mp4,dog whimpering
video/HrEUzoS9ErQ_000000/video.mp4,people hiccup
video/6mbQDmij4oQ_000010/video.mp4,playing washboard
video/vkYoVvLldiM_000110/video.mp4,splashing water
video/CIAd34BDDHg_000015/video.mp4,underwater bubbling
video/B4UMgDBY4dY_000766/video.mp4,playing tuning fork
video/DvshDWIzQrI_000046/video.mp4,planing timber
video/HwEIzzTk_Xk_000076/video.mp4,playing tympani
video/WjPOAxomn7c_000623/video.mp4,popping popcorn
video/iZ8LuWYwM2A_000030/video.mp4,people whispering
video/3V-q5MJSzAk_000030/video.mp4,chicken clucking
video/wljCl7Kk51w_000221/video.mp4,playing erhu
video/HkQHdrxx_v0_000010/video.mp4,people sobbing
video/AvIbv-MjpxY_000063/video.mp4,playing volleyball
video/6utponLXbo4_000011/video.mp4,tap dancing
video/LpswiH_Vkes_000021/video.mp4,frog croaking
video/zTWMjJc7g24_000092/video.mp4,playing tympani
video/qUxCOssraHQ_000290/video.mp4,sloshing water
video/AXOtscWe2FQ_000000/video.mp4,"bee, wasp, etc. buzzing"
video/kIphX0k-ED4_000059/video.mp4,children shouting
video/UZoDtHVeVFo_000002/video.mp4,cow lowing
video/7Xfd71mNhUs_000142/video.mp4,chopping wood
video/Hc_UM8l_sTg_000030/video.mp4,"playing steel guitar, slide guitar"
video/LvpgSdHLuCY_000320/video.mp4,baby laughter
video/W1imZelV1h4_000017/video.mp4,pheasant crowing
video/D1Grrka9WdA_000060/video.mp4,playing timbales
video/GmUKPU07kGg_000030/video.mp4,cat growling
video/ro4p6tXgNIA_000450/video.mp4,splashing water
video/QHkb-WsSsDI_000000/video.mp4,mouse clicking
video/zlH9KxAhP5Q_000110/video.mp4,dog growling
video/ZBRItmcal3w_000000/video.mp4,cuckoo bird calling
video/XWVNWn9BpQ4_000258/video.mp4,opening or closing car doors
video/OjGbRQ7e_AU_000134/video.mp4,playing mandolin
video/eq0DpihhSyE_000086/video.mp4,playing glockenspiel
video/efjoT82zC1w_000001/video.mp4,fireworks banging
video/Db8Frl5inQM_001438/video.mp4,"heart sounds, heartbeat"
video/z15CKEUxkEg_000030/video.mp4,baby crying
video/iCIa_pmLDqs_000030/video.mp4,playing banjo
video/TGrNNgXVp44_000077/video.mp4,people eating crisps
video/lQec6VM2Cfw_000050/video.mp4,striking bowling
video/pMqwq6KkVh0_000025/video.mp4,arc welding
video/qY0tqG5jmfs_000043/video.mp4,black capped chickadee calling
video/4-SlE4qtKvw_000239/video.mp4,fox barking
video/jUlH1iDMg3Y_000010/video.mp4,playing saxophone
video/n4ppElF9kQE_000002/video.mp4,eagle screaming
video/wibHmlHjDt8_000175/video.mp4,playing tympani
video/ueLB2kIE04E_000073/video.mp4,police radio chatter
video/JpOT3z8wZlc_000030/video.mp4,dog howling
video/NQ6KHDqUyDA_000270/video.mp4,machine gun shooting
video/kzxmNNpXkF4_000057/video.mp4,mynah bird singing
video/nFbAVA8aGtI_000004/video.mp4,mynah bird singing
video/Gzb4oL8wobU_000738/video.mp4,golf driving
video/zj5JwVSZJJ4_000222/video.mp4,hail
video/O7-ggV4SQRs_000030/video.mp4,helicopter
video/z9Y5GltImjc_000344/video.mp4,people eating apple
video/WRSaaI60MaI_000007/video.mp4,elephant trumpeting
video/jMFHv_n2X0o_000014/video.mp4,playing mandolin
video/o8JY_sqvaQc_000075/video.mp4,playing shofar
video/zNydHH-46z0_000043/video.mp4,playing oboe
video/6zKhO6NCchE_000030/video.mp4,horse neighing
video/RDCeLCJp7NM_000000/video.mp4,coyote howling
video/SCz5A__8owI_000030/video.mp4,singing bowl
video/jii46gf1UkM_000140/video.mp4,"cattle, bovinae cowbell"
video/hf6qJx4tZ6k_000005/video.mp4,chinchilla barking
video/ad5pojL884w_000045/video.mp4,skiing
video/Wx0Aw9na7Jo_000034/video.mp4,cat hissing
video/Ke78LgKo0bA_000061/video.mp4,playing volleyball
video/8s2sjbnkhQw_001145/video.mp4,blowtorch igniting
video/UqtPREndv_0_000000/video.mp4,people eating crisps
video/GvRM_UnjJoE_000030/video.mp4,horse clip-clop
video/MFfsCDIM1U0_000052/video.mp4,rope skipping
video/m5CR9WA20dE_000020/video.mp4,airplane
video/jAS9X6lJdJo_000030/video.mp4,playing bass guitar
video/bJB2A8QPl8w_000070/video.mp4,playing saxophone
video/gJxlJNXizr4_000011/video.mp4,dinosaurs bellowing
video/X_H5Po34RuQ_000280/video.mp4,chicken clucking
video/T6NG4llF5Yw_000032/video.mp4,playing erhu
video/9A4wz85FItc_000154/video.mp4,skiing
video/QupB4NN8fI0_000030/video.mp4,playing cello
video/aBI4otPGdKU_000390/video.mp4,playing harmonica
video/LiHQ6oUWCNM_000070/video.mp4,people sneezing
video/STnJkHshBas_000010/video.mp4,mosquito buzzing
video/RWooh7PP1i0_000071/video.mp4,popping popcorn
video/jECrXThRVh8_000256/video.mp4,canary calling
video/Y5PXkSzapQc_000058/video.mp4,playing cornet
video/8n7z8HZxeqQ_000312/video.mp4,ripping paper
video/NtDrO2ZlnTs_000050/video.mp4,people slapping
video/r6av66aRAJg_000030/video.mp4,car passing by
video/ZnEEAfLC9Sg_000170/video.mp4,fireworks banging
video/ZENfhZYyv-M_000030/video.mp4,crow cawing
video/mCY1Z1cmc-s_000359/video.mp4,people eating noodle
video/EsoKL_41uOc_000023/video.mp4,door slamming
video/l3GbL9gwidg_000111/video.mp4,skiing
video/v94qdpJqK9w_000030/video.mp4,firing cannon
video/3UEM541IenE_000010/video.mp4,people farting
video/QI5VGU2pris_000060/video.mp4,ocean burbling
video/WEO8b6NRYUs_000213/video.mp4,chopping food
video/XdNW5tS4u3w_000014/video.mp4,playing tambourine
video/IvUXQLAqHz4_000971/video.mp4,ripping paper
video/W5eOW25vvbw_000030/video.mp4,playing bass guitar
video/z8U54KBQed8_000030/video.mp4,opening or closing car doors
video/25QsgUI0x8U_000020/video.mp4,orchestra
video/loKkvegkPJ8_000030/video.mp4,people whispering
video/3J_ytWQYTug_000168/video.mp4,"heart sounds, heartbeat"
video/OqcyTQMUnMw_000057/video.mp4,"donkey, ass braying"
video/d3gUXsTbmQQ_000038/video.mp4,zebra braying
video/1KiFXylkPpg_000010/video.mp4,playing electronic organ
video/_pGWT7NWrTY_000040/video.mp4,mouse clicking
video/fX2Augg8Zk8_000030/video.mp4,ocean burbling
video/1CIh0UNxXrI_000050/video.mp4,opening or closing car doors
video/gTUu9V5zAME_000078/video.mp4,playing shofar
video/bZOJYhzt5_U_000240/video.mp4,playing oboe
video/OZJmpLg1Dgs_000097/video.mp4,ferret dooking
video/NXCTvtrCPXs_000177/video.mp4,chipmunk chirping
video/Ubo-gKFkdM4_000030/video.mp4,pig oinking
video/jft3BVoxqjo_000061/video.mp4,playing washboard
video/fzlYfY5A5sM_000250/video.mp4,"bee, wasp, etc. buzzing"
video/WDI5peW22Jc_000021/video.mp4,cattle mooing
video/GCDWVj9BjU8_000012/video.mp4,lions roaring
video/jjobvHzPstY_000020/video.mp4,typing on typewriter
video/0f2Q2J0AwQQ_000377/video.mp4,scuba diving
video/WJIcGFOnRXs_000040/video.mp4,lions roaring
video/axSlCt0ZHVI_000151/video.mp4,eagle screaming
video/dVYjJc2KdnY_000090/video.mp4,frog croaking
video/TgJHM5oSWio_000008/video.mp4,people sneezing
video/inbq6rkW5-M_000005/video.mp4,"fly, housefly buzzing"
video/MdoVZI0jRaE_000020/video.mp4,playing darts
video/GdKodhqDt80_000265/video.mp4,eagle screaming
video/EoHwMG_92V4_000221/video.mp4,metronome
video/wBU6_43ofGY_000070/video.mp4,people eating crisps
video/FrnRa5sseEM_000104/video.mp4,playing castanets
video/Nsjm00Bwebo_000140/video.mp4,bird squawking
video/m6LfCI3KJNI_000030/video.mp4,cattle mooing
video/cRmK3sTf-Ow_000065/video.mp4,cheetah chirrup
video/B-yqXExuYrk_000405/video.mp4,playing bass drum
video/W6KsrR_Nkrk_000000/video.mp4,metronome
video/BfrgQGGlUMk_000065/video.mp4,people battle cry
video/zWYncDWXgPk_000002/video.mp4,ice cracking
video/fSq_FkcHCk8_000087/video.mp4,people humming
video/oUovG1mLKv0_000147/video.mp4,running electric fan
video/Iyf2C0_SwuQ_000000/video.mp4,thunder
video/eCcMwDKQLCA_000040/video.mp4,typing on typewriter
video/6tlsgZfA9zs_000020/video.mp4,playing zither
video/D-A7agR6y4w_000110/video.mp4,playing drum kit
video/XTFD-XHCo2Q_000000/video.mp4,barn swallow calling
video/nrWb1MVZY0g_000153/video.mp4,people slapping
video/-z3n74RK92U_000006/video.mp4,car engine knocking
video/J9TaPK4a3cw_000133/video.mp4,female singing
video/3hLxPQpmfQo_000030/video.mp4,skidding
video/HIDb-C5YRa4_000010/video.mp4,people cheering
video/mbLiZ_jpgeY_000020/video.mp4,driving motorcycle
video/uL-lfYCuzEQ_000060/video.mp4,cat purring
video/N7tVUQOobkY_000289/video.mp4,people eating noodle
video/DFTZgruYPL4_000115/video.mp4,"alligators, crocodiles hissing"
video/hboxHDBnQrA_000023/video.mp4,cupboard opening or closing
video/tRfJMsacjpk_000044/video.mp4,playing double bass
video/lZGS5QP6gFI_000016/video.mp4,chipmunk chirping
video/3rOi5Gd0LLY_000250/video.mp4,splashing water
video/Qcs_IMPM0BA_000090/video.mp4,people booing
video/8sDQkl2g4AA_000030/video.mp4,"bird chirping, tweeting"
video/FxazUcUfh1o_000030/video.mp4,"rowboat, canoe, kayak rowing"
video/gTXz4thnsYQ_000100/video.mp4,vacuum cleaner cleaning floors
video/navn7jCBp_o_000120/video.mp4,playing steelpan
video/_pzvPXCV6ds_000030/video.mp4,people burping
video/fumA4irXnyQ_000030/video.mp4,fire crackling
video/kpRmoK3V6NQ_000049/video.mp4,striking pool
video/XYLDjkXAuec_000380/video.mp4,fire truck siren
video/r6QD2E-YesI_000030/video.mp4,people eating
video/Wx65BBbjCIQ_000120/video.mp4,airplane flyby
video/FJNNtgukxUs_000122/video.mp4,opening or closing car doors
video/W-7iKuidOeg_000010/video.mp4,cat growling
video/C31lRcmAASo_000182/video.mp4,squishing water
video/dnBRWaI4E38_000020/video.mp4,cat meowing
video/TP-uSCjMiYY_000250/video.mp4,playing squash
video/TR4-xSB97w8_000030/video.mp4,crow cawing
video/s477WHLPoOU_000000/video.mp4,playing piano
video/MF88IYF2MHY_000000/video.mp4,cat caterwauling
video/Zy0GQxZoFfU_000214/video.mp4,people cheering
video/_cES7Twcq18_000006/video.mp4,playing cornet
video/v-_LhiWK2j8_000336/video.mp4,missile launch
